,baserunning,batting,color,day,defense,emoji,pitching,season,team
8579,3.833333333,3.0,#593037,79,3.666666667,🦀,3.7,6,Crabs
8580,1.444444444,1.5,#64376e,80,2.555555556,🌮,1.6,6,Tacos
8581,2.888888889,2.055555556,#9141ba,80,2.444444444,🚤,1.7,6,Dale
8582,2.444444444,2.444444444,#f7d1ff,80,2.388888889,🌹,1.6,6,Flowers
8583,2.555555556,3.111111111,#ffd4d8,80,2.555555556,📱,2.4,6,Millennials
8584,2.777777778,2.666666667,#f5feff,80,2.555555556,🗣,2.5,6,Moist Talkers
8585,2.055555556,2.111111111,#ffce0a,80,3.166666667,👟,2.3,6,Shoe Thieves
8586,1.944444444,2.222222222,#bf0043,80,2.444444444,✨,1.5,6,Magic
8587,2.777777778,3.166666667,#8c8d8f,80,2.333333333,🥩,1.7,6,Steaks
8588,2.888888889,2.444444444,#780018,80,3.444444444,💋,2.8,6,Lovers
8589,1.944444444,1.666666667,#3ee652,80,3.111111111,🏝,1.4,6,Fridays
8590,2.0,2.777777778,#399d8f,80,3.0,🥧,1.7,6,Pies
8591,2.666666667,2.444444444,#2b4075,80,2.388888889,🎸,1.9,6,Garages
8592,3.222222222,3.166666667,#6388ad,80,3.0,👐,2.0,6,Jazz Hands
8593,2.555555556,2.166666667,#fffbab,80,2.333333333,🌞,1.6,6,Sunbeams
8594,2.5,2.666666667,#8c2a3e,80,3.444444444,🔥,2.3,6,Firefighters
8595,2.833333333,1.944444444,#178f55,80,3.166666667,🍬,2.1,6,Breath Mints
8596,2.277777778,2.555555556,#5c1c1c,80,2.888888889,🐅,2.8,6,Tigers
8597,2.055555556,2.666666667,#67556b,80,2.944444444,🕵,1.4,6,Spies
8598,1.888888889,1.888888889,#d15700,80,2.611111111,🍗,2.4,6,Wild Wings
8599,3.833333333,3.0,#593037,80,3.666666667,🦀,3.7,6,Crabs
8600,1.444444444,1.5,#64376e,81,2.555555556,🌮,1.6,6,Tacos
8601,3.0,2.055555556,#9141ba,81,2.722222222,🚤,1.7,6,Dale
8602,2.333333333,2.444444444,#f7d1ff,81,2.111111111,🌹,1.6,6,Flowers
8603,2.555555556,3.111111111,#ffd4d8,81,2.555555556,📱,2.4,6,Millennials
8604,2.777777778,2.666666667,#f5feff,81,2.555555556,🗣,2.5,6,Moist Talkers
8605,2.055555556,2.111111111,#ffce0a,81,3.166666667,👟,2.3,6,Shoe Thieves
8606,1.944444444,2.222222222,#bf0043,81,2.444444444,✨,1.5,6,Magic
8607,2.777777778,3.166666667,#8c8d8f,81,2.333333333,🥩,1.7,6,Steaks
8608,2.888888889,2.444444444,#780018,81,3.444444444,💋,2.8,6,Lovers
8609,1.944444444,1.666666667,#3ee652,81,3.111111111,🏝,1.4,6,Fridays
8610,2.0,2.777777778,#399d8f,81,3.0,🥧,1.7,6,Pies
8611,2.666666667,2.444444444,#2b4075,81,2.388888889,🎸,1.9,6,Garages
8612,3.222222222,3.166666667,#6388ad,81,3.0,👐,2.0,6,Jazz Hands
8613,2.555555556,2.166666667,#fffbab,81,2.333333333,🌞,1.6,6,Sunbeams
8614,2.5,2.666666667,#8c2a3e,81,3.444444444,🔥,2.3,6,Firefighters
8615,2.833333333,1.944444444,#178f55,81,3.166666667,🍬,2.1,6,Breath Mints
8616,2.277777778,2.555555556,#5c1c1c,81,2.888888889,🐅,2.8,6,Tigers
8617,2.055555556,2.666666667,#67556b,81,2.944444444,🕵,1.4,6,Spies
8618,1.888888889,1.888888889,#d15700,81,2.611111111,🍗,2.4,6,Wild Wings
8619,3.833333333,3.0,#593037,81,3.666666667,🦀,3.7,6,Crabs
8620,1.444444444,1.5,#64376e,82,2.555555556,🌮,1.6,6,Tacos
8621,3.0,2.055555556,#9141ba,82,2.722222222,🚤,1.7,6,Dale
8622,2.333333333,2.444444444,#f7d1ff,82,2.111111111,🌹,1.6,6,Flowers
8623,2.555555556,3.111111111,#ffd4d8,82,2.555555556,📱,2.4,6,Millennials
8624,2.777777778,2.666666667,#f5feff,82,2.555555556,🗣,2.5,6,Moist Talkers
8625,2.055555556,2.111111111,#ffce0a,82,3.166666667,👟,2.3,6,Shoe Thieves
8626,1.944444444,2.222222222,#bf0043,82,2.444444444,✨,1.5,6,Magic
8627,2.777777778,3.166666667,#8c8d8f,82,2.333333333,🥩,1.7,6,Steaks
8628,2.888888889,2.444444444,#780018,82,3.444444444,💋,2.8,6,Lovers
8629,1.944444444,1.666666667,#3ee652,82,3.111111111,🏝,1.4,6,Fridays
8630,2.0,2.777777778,#399d8f,82,3.0,🥧,1.7,6,Pies
8631,2.666666667,2.444444444,#2b4075,82,2.388888889,🎸,1.9,6,Garages
8632,3.222222222,3.166666667,#6388ad,82,3.0,👐,2.0,6,Jazz Hands
8633,2.555555556,2.166666667,#fffbab,82,2.333333333,🌞,1.6,6,Sunbeams
8634,2.5,2.666666667,#8c2a3e,82,3.444444444,🔥,2.3,6,Firefighters
8635,2.833333333,1.944444444,#178f55,82,3.166666667,🍬,2.1,6,Breath Mints
8636,2.277777778,2.555555556,#5c1c1c,82,2.888888889,🐅,2.8,6,Tigers
8637,2.055555556,2.666666667,#67556b,82,2.944444444,🕵,1.4,6,Spies
8638,1.888888889,1.888888889,#d15700,82,2.611111111,🍗,2.4,6,Wild Wings
8639,3.833333333,3.0,#593037,82,3.666666667,🦀,3.7,6,Crabs
8640,1.444444444,1.5,#64376e,83,2.555555556,🌮,1.6,6,Tacos
8641,3.0,2.055555556,#9141ba,83,2.722222222,🚤,1.7,6,Dale
8642,2.333333333,2.444444444,#f7d1ff,83,2.111111111,🌹,1.6,6,Flowers
8643,2.555555556,3.111111111,#ffd4d8,83,2.555555556,📱,2.4,6,Millennials
8644,2.555555556,2.888888889,#f5feff,83,2.444444444,🗣,2.5,6,Moist Talkers
8645,2.055555556,2.111111111,#ffce0a,83,3.166666667,👟,2.3,6,Shoe Thieves
8646,1.944444444,2.222222222,#bf0043,83,2.444444444,✨,1.5,6,Magic
8647,2.777777778,3.166666667,#8c8d8f,83,2.333333333,🥩,1.7,6,Steaks
8648,2.888888889,2.444444444,#780018,83,3.444444444,💋,2.8,6,Lovers
8649,1.944444444,1.666666667,#3ee652,83,3.111111111,🏝,1.4,6,Fridays
8650,2.222222222,2.555555556,#399d8f,83,3.111111111,🥧,1.7,6,Pies
8651,2.666666667,2.444444444,#2b4075,83,2.388888889,🎸,1.9,6,Garages
8652,3.222222222,3.166666667,#6388ad,83,3.0,👐,2.0,6,Jazz Hands
8653,2.555555556,2.166666667,#fffbab,83,2.333333333,🌞,1.6,6,Sunbeams
8654,2.5,2.666666667,#8c2a3e,83,3.444444444,🔥,2.3,6,Firefighters
8655,2.833333333,1.944444444,#178f55,83,3.166666667,🍬,2.1,6,Breath Mints
8656,2.277777778,2.555555556,#5c1c1c,83,2.888888889,🐅,2.8,6,Tigers
8657,2.055555556,2.666666667,#67556b,83,2.944444444,🕵,1.4,6,Spies
8658,1.888888889,1.888888889,#d15700,83,2.611111111,🍗,2.4,6,Wild Wings
8659,3.833333333,3.0,#593037,83,3.666666667,🦀,3.7,6,Crabs
8660,1.444444444,1.5,#64376e,84,2.555555556,🌮,1.6,6,Tacos
8661,3.0,2.055555556,#9141ba,84,2.722222222,🚤,1.7,6,Dale
8662,2.333333333,2.444444444,#f7d1ff,84,2.111111111,🌹,1.6,6,Flowers
8663,2.555555556,3.111111111,#ffd4d8,84,2.555555556,📱,2.4,6,Millennials
8664,2.555555556,2.888888889,#f5feff,84,2.444444444,🗣,2.5,6,Moist Talkers
8665,2.055555556,2.111111111,#ffce0a,84,3.166666667,👟,2.3,6,Shoe Thieves
8666,1.944444444,2.222222222,#bf0043,84,2.444444444,✨,1.5,6,Magic
8667,2.777777778,3.166666667,#8c8d8f,84,2.333333333,🥩,1.7,6,Steaks
8668,2.888888889,2.444444444,#780018,84,3.444444444,💋,2.8,6,Lovers
8669,1.944444444,1.666666667,#3ee652,84,3.111111111,🏝,1.4,6,Fridays
8670,2.222222222,2.555555556,#399d8f,84,3.111111111,🥧,1.7,6,Pies
8671,2.666666667,2.444444444,#2b4075,84,2.388888889,🎸,1.9,6,Garages
8672,3.222222222,3.166666667,#6388ad,84,3.0,👐,2.0,6,Jazz Hands
8673,2.555555556,2.166666667,#fffbab,84,2.333333333,🌞,1.6,6,Sunbeams
8674,2.5,2.666666667,#8c2a3e,84,3.444444444,🔥,2.3,6,Firefighters
8675,2.833333333,1.944444444,#178f55,84,3.166666667,🍬,2.1,6,Breath Mints
8676,2.277777778,2.555555556,#5c1c1c,84,2.888888889,🐅,2.8,6,Tigers
8677,2.055555556,2.666666667,#67556b,84,2.944444444,🕵,1.4,6,Spies
8678,1.888888889,1.888888889,#d15700,84,2.611111111,🍗,2.4,6,Wild Wings
8679,3.833333333,3.0,#593037,84,3.666666667,🦀,3.7,6,Crabs
8680,1.444444444,1.5,#64376e,85,2.555555556,🌮,1.6,6,Tacos
8681,3.0,2.055555556,#9141ba,85,2.722222222,🚤,1.7,6,Dale
8682,2.333333333,2.444444444,#f7d1ff,85,2.111111111,🌹,1.6,6,Flowers
8683,2.555555556,3.111111111,#ffd4d8,85,2.555555556,📱,2.4,6,Millennials
8684,2.555555556,2.888888889,#f5feff,85,2.444444444,🗣,2.5,6,Moist Talkers
8685,2.055555556,2.111111111,#ffce0a,85,3.166666667,👟,2.3,6,Shoe Thieves
8686,1.944444444,2.222222222,#bf0043,85,2.444444444,✨,1.5,6,Magic
8687,2.777777778,3.166666667,#8c8d8f,85,2.333333333,🥩,1.7,6,Steaks
8688,2.888888889,2.444444444,#780018,85,3.444444444,💋,2.8,6,Lovers
8689,1.944444444,1.666666667,#3ee652,85,3.111111111,🏝,1.4,6,Fridays
8690,2.222222222,2.555555556,#399d8f,85,3.111111111,🥧,1.7,6,Pies
8691,2.666666667,2.444444444,#2b4075,85,2.388888889,🎸,1.9,6,Garages
8692,3.277777778,2.944444444,#6388ad,85,3.0,👐,2.0,6,Jazz Hands
8693,2.555555556,2.166666667,#fffbab,85,2.333333333,🌞,1.6,6,Sunbeams
8694,2.5,2.666666667,#8c2a3e,85,3.444444444,🔥,2.3,6,Firefighters
8695,2.833333333,1.944444444,#178f55,85,3.166666667,🍬,2.1,6,Breath Mints
8696,2.277777778,2.555555556,#5c1c1c,85,2.888888889,🐅,2.8,6,Tigers
8697,2.055555556,2.666666667,#67556b,85,2.944444444,🕵,1.4,6,Spies
8698,1.888888889,1.888888889,#d15700,85,2.611111111,🍗,2.4,6,Wild Wings
8699,3.833333333,3.0,#593037,85,3.666666667,🦀,3.7,6,Crabs
8700,1.333333333,1.388888889,#64376e,86,2.388888889,🌮,1.6,6,Tacos
8701,3.0,2.055555556,#9141ba,86,2.722222222,🚤,1.7,6,Dale
8702,2.333333333,2.444444444,#f7d1ff,86,2.111111111,🌹,1.6,6,Flowers
8703,2.555555556,3.111111111,#ffd4d8,86,2.555555556,📱,2.4,6,Millennials
8704,2.555555556,2.888888889,#f5feff,86,2.444444444,🗣,2.5,6,Moist Talkers
8705,2.055555556,2.111111111,#ffce0a,86,3.166666667,👟,2.3,6,Shoe Thieves
8706,1.944444444,2.222222222,#bf0043,86,2.444444444,✨,1.5,6,Magic
8707,2.777777778,3.166666667,#8c8d8f,86,2.333333333,🥩,1.7,6,Steaks
8708,2.888888889,2.444444444,#780018,86,3.444444444,💋,2.8,6,Lovers
8709,1.944444444,1.666666667,#3ee652,86,3.111111111,🏝,1.4,6,Fridays
8710,2.222222222,2.555555556,#399d8f,86,3.111111111,🥧,1.7,6,Pies
8711,2.666666667,2.444444444,#2b4075,86,2.388888889,🎸,1.9,6,Garages
8712,3.277777778,2.944444444,#6388ad,86,3.0,👐,2.0,6,Jazz Hands
8713,2.555555556,2.166666667,#fffbab,86,2.333333333,🌞,1.6,6,Sunbeams
8714,2.5,2.666666667,#8c2a3e,86,3.444444444,🔥,2.3,6,Firefighters
8715,2.833333333,1.944444444,#178f55,86,3.166666667,🍬,2.1,6,Breath Mints
8716,2.277777778,2.555555556,#5c1c1c,86,2.888888889,🐅,2.8,6,Tigers
8717,2.055555556,2.666666667,#67556b,86,2.944444444,🕵,1.4,6,Spies
8718,1.888888889,1.888888889,#d15700,86,2.611111111,🍗,2.4,6,Wild Wings
8719,3.833333333,3.0,#593037,86,3.666666667,🦀,3.7,6,Crabs
8720,1.333333333,1.388888889,#64376e,87,2.388888889,🌮,1.6,6,Tacos
8721,3.0,2.055555556,#9141ba,87,2.722222222,🚤,1.7,6,Dale
8722,2.333333333,2.444444444,#f7d1ff,87,2.111111111,🌹,1.6,6,Flowers
8723,2.555555556,3.111111111,#ffd4d8,87,2.555555556,📱,2.4,6,Millennials
8724,2.555555556,2.888888889,#f5feff,87,2.444444444,🗣,2.5,6,Moist Talkers
8725,2.055555556,2.111111111,#ffce0a,87,3.166666667,👟,2.3,6,Shoe Thieves
8726,1.944444444,2.222222222,#bf0043,87,2.444444444,✨,1.5,6,Magic
8727,2.777777778,3.166666667,#8c8d8f,87,2.333333333,🥩,1.7,6,Steaks
8728,2.888888889,2.444444444,#780018,87,3.444444444,💋,2.8,6,Lovers
8729,1.944444444,1.666666667,#3ee652,87,3.111111111,🏝,1.4,6,Fridays
8730,2.222222222,2.555555556,#399d8f,87,3.111111111,🥧,1.7,6,Pies
8731,2.666666667,2.444444444,#2b4075,87,2.388888889,🎸,1.9,6,Garages
8732,3.277777778,2.944444444,#6388ad,87,3.0,👐,2.0,6,Jazz Hands
8733,2.555555556,2.166666667,#fffbab,87,2.333333333,🌞,1.6,6,Sunbeams
8734,2.5,2.666666667,#8c2a3e,87,3.444444444,🔥,2.3,6,Firefighters
8735,2.833333333,1.944444444,#178f55,87,3.166666667,🍬,2.1,6,Breath Mints
8736,2.277777778,2.555555556,#5c1c1c,87,2.888888889,🐅,2.8,6,Tigers
8737,2.055555556,2.666666667,#67556b,87,2.944444444,🕵,1.4,6,Spies
8738,1.888888889,1.888888889,#d15700,87,2.611111111,🍗,2.4,6,Wild Wings
8739,3.833333333,3.0,#593037,87,3.666666667,🦀,3.7,6,Crabs
8740,1.333333333,1.388888889,#64376e,88,2.388888889,🌮,1.6,6,Tacos
8741,3.0,2.055555556,#9141ba,88,2.722222222,🚤,1.7,6,Dale
8742,2.333333333,2.444444444,#f7d1ff,88,2.111111111,🌹,1.6,6,Flowers
8743,2.555555556,3.111111111,#ffd4d8,88,2.555555556,📱,2.4,6,Millennials
8744,2.555555556,2.888888889,#f5feff,88,2.444444444,🗣,2.5,6,Moist Talkers
8745,2.055555556,2.111111111,#ffce0a,88,3.166666667,👟,2.3,6,Shoe Thieves
8746,1.944444444,2.222222222,#bf0043,88,2.444444444,✨,1.5,6,Magic
8747,2.777777778,3.166666667,#8c8d8f,88,2.333333333,🥩,1.7,6,Steaks
8748,2.888888889,2.444444444,#780018,88,3.444444444,💋,2.8,6,Lovers
8749,1.944444444,1.666666667,#3ee652,88,3.111111111,🏝,1.4,6,Fridays
8750,2.222222222,2.555555556,#399d8f,88,3.111111111,🥧,1.7,6,Pies
8751,2.666666667,2.444444444,#2b4075,88,2.388888889,🎸,1.9,6,Garages
8752,3.277777778,2.944444444,#6388ad,88,3.0,👐,2.0,6,Jazz Hands
8753,2.555555556,2.166666667,#fffbab,88,2.333333333,🌞,1.6,6,Sunbeams
8754,2.5,2.666666667,#8c2a3e,88,3.444444444,🔥,2.3,6,Firefighters
8755,2.833333333,1.944444444,#178f55,88,3.166666667,🍬,2.1,6,Breath Mints
8756,2.277777778,2.555555556,#5c1c1c,88,2.888888889,🐅,2.8,6,Tigers
8757,2.055555556,2.666666667,#67556b,88,2.944444444,🕵,1.4,6,Spies
8758,1.888888889,1.888888889,#d15700,88,2.611111111,🍗,2.4,6,Wild Wings
8759,3.833333333,3.0,#593037,88,3.666666667,🦀,3.7,6,Crabs
8760,1.333333333,1.388888889,#64376e,89,2.388888889,🌮,1.6,6,Tacos
8761,3.0,2.055555556,#9141ba,89,2.722222222,🚤,1.7,6,Dale
8762,2.333333333,2.444444444,#f7d1ff,89,2.111111111,🌹,1.6,6,Flowers
8763,2.555555556,3.111111111,#ffd4d8,89,2.555555556,📱,2.4,6,Millennials
8764,2.555555556,2.888888889,#f5feff,89,2.444444444,🗣,2.5,6,Moist Talkers
8765,2.055555556,2.111111111,#ffce0a,89,3.166666667,👟,2.3,6,Shoe Thieves
8766,1.944444444,2.222222222,#bf0043,89,2.444444444,✨,1.5,6,Magic
8767,2.777777778,3.166666667,#8c8d8f,89,2.333333333,🥩,1.7,6,Steaks
8768,2.888888889,2.444444444,#780018,89,3.444444444,💋,2.8,6,Lovers
8769,1.944444444,1.666666667,#3ee652,89,3.111111111,🏝,1.4,6,Fridays
8770,2.222222222,2.555555556,#399d8f,89,3.111111111,🥧,1.7,6,Pies
8771,2.666666667,2.444444444,#2b4075,89,2.388888889,🎸,1.9,6,Garages
8772,3.277777778,2.944444444,#6388ad,89,3.0,👐,2.0,6,Jazz Hands
8773,2.555555556,2.166666667,#fffbab,89,2.333333333,🌞,1.6,6,Sunbeams
8774,2.5,2.666666667,#8c2a3e,89,3.444444444,🔥,2.3,6,Firefighters
8775,2.833333333,1.944444444,#178f55,89,3.166666667,🍬,2.1,6,Breath Mints
8776,2.277777778,2.555555556,#5c1c1c,89,2.888888889,🐅,2.8,6,Tigers
8777,2.055555556,2.666666667,#67556b,89,2.944444444,🕵,1.4,6,Spies
8778,1.888888889,1.888888889,#d15700,89,2.611111111,🍗,2.4,6,Wild Wings
8779,3.833333333,3.0,#593037,89,3.666666667,🦀,3.7,6,Crabs
8780,1.333333333,1.388888889,#64376e,90,2.388888889,🌮,1.6,6,Tacos
8781,3.0,2.055555556,#9141ba,90,2.722222222,🚤,1.7,6,Dale
8782,2.333333333,2.444444444,#f7d1ff,90,2.111111111,🌹,1.6,6,Flowers
8783,2.555555556,3.111111111,#ffd4d8,90,2.555555556,📱,2.4,6,Millennials
8784,2.555555556,2.888888889,#f5feff,90,2.444444444,🗣,2.5,6,Moist Talkers
8785,2.055555556,2.111111111,#ffce0a,90,3.166666667,👟,2.3,6,Shoe Thieves
8786,1.944444444,2.222222222,#bf0043,90,2.444444444,✨,1.5,6,Magic
8787,2.777777778,3.166666667,#8c8d8f,90,2.333333333,🥩,1.7,6,Steaks
8788,2.888888889,2.444444444,#780018,90,3.444444444,💋,2.8,6,Lovers
8789,1.944444444,1.666666667,#3ee652,90,3.111111111,🏝,1.4,6,Fridays
8790,2.222222222,2.555555556,#399d8f,90,3.111111111,🥧,1.7,6,Pies
8791,2.666666667,2.444444444,#2b4075,90,2.388888889,🎸,1.9,6,Garages
8792,3.277777778,2.944444444,#6388ad,90,3.0,👐,2.0,6,Jazz Hands
8793,2.555555556,2.166666667,#fffbab,90,2.333333333,🌞,1.6,6,Sunbeams
8794,2.5,2.666666667,#8c2a3e,90,3.444444444,🔥,2.3,6,Firefighters
8795,2.833333333,1.944444444,#178f55,90,3.166666667,🍬,2.1,6,Breath Mints
8796,2.277777778,2.555555556,#5c1c1c,90,2.888888889,🐅,2.8,6,Tigers
8797,2.055555556,2.666666667,#67556b,90,2.944444444,🕵,1.4,6,Spies
8798,1.888888889,1.888888889,#d15700,90,2.611111111,🍗,2.4,6,Wild Wings
8799,3.833333333,3.0,#593037,90,3.666666667,🦀,3.7,6,Crabs
8800,1.333333333,1.388888889,#64376e,91,2.388888889,🌮,1.6,6,Tacos
8801,3.0,2.055555556,#9141ba,91,2.722222222,🚤,1.7,6,Dale
8802,2.333333333,2.444444444,#f7d1ff,91,2.111111111,🌹,1.6,6,Flowers
8803,2.555555556,3.111111111,#ffd4d8,91,2.555555556,📱,2.4,6,Millennials
8804,2.555555556,2.888888889,#f5feff,91,2.444444444,🗣,2.5,6,Moist Talkers
8805,2.055555556,2.111111111,#ffce0a,91,3.166666667,👟,2.3,6,Shoe Thieves
8806,2.055555556,2.222222222,#bf0043,91,2.444444444,✨,1.5,6,Magic
8807,2.777777778,3.166666667,#8c8d8f,91,2.333333333,🥩,1.7,6,Steaks
8808,2.888888889,2.444444444,#780018,91,3.444444444,💋,2.8,6,Lovers
8809,1.944444444,1.666666667,#3ee652,91,3.111111111,🏝,1.4,6,Fridays
8810,2.222222222,2.555555556,#399d8f,91,3.111111111,🥧,1.7,6,Pies
8811,2.666666667,2.444444444,#2b4075,91,2.388888889,🎸,1.9,6,Garages
8812,3.277777778,2.944444444,#6388ad,91,3.0,👐,2.0,6,Jazz Hands
8813,2.555555556,2.166666667,#fffbab,91,2.333333333,🌞,1.6,6,Sunbeams
8814,2.5,2.666666667,#8c2a3e,91,3.444444444,🔥,2.3,6,Firefighters
8815,2.833333333,1.944444444,#178f55,91,3.166666667,🍬,2.1,6,Breath Mints
8816,2.277777778,2.555555556,#5c1c1c,91,2.888888889,🐅,2.8,6,Tigers
8817,2.055555556,2.666666667,#67556b,91,2.944444444,🕵,1.4,6,Spies
8818,1.888888889,1.888888889,#d15700,91,2.611111111,🍗,2.4,6,Wild Wings
8819,3.833333333,3.0,#593037,91,3.666666667,🦀,3.7,6,Crabs
8820,1.333333333,1.388888889,#64376e,92,2.388888889,🌮,1.6,6,Tacos
8821,3.0,2.055555556,#9141ba,92,2.722222222,🚤,1.7,6,Dale
8822,2.333333333,2.444444444,#f7d1ff,92,2.166666667,🌹,1.6,6,Flowers
8823,2.555555556,3.111111111,#ffd4d8,92,2.555555556,📱,2.4,6,Millennials
8824,2.555555556,2.888888889,#f5feff,92,2.444444444,🗣,2.5,6,Moist Talkers
8825,2.055555556,2.111111111,#ffce0a,92,3.166666667,👟,2.3,6,Shoe Thieves
8826,2.055555556,2.222222222,#bf0043,92,2.444444444,✨,1.5,6,Magic
8827,2.777777778,3.166666667,#8c8d8f,92,2.333333333,🥩,1.7,6,Steaks
8828,2.888888889,2.444444444,#780018,92,3.444444444,💋,2.8,6,Lovers
8829,1.944444444,1.666666667,#3ee652,92,3.111111111,🏝,1.4,6,Fridays
8830,2.222222222,2.555555556,#399d8f,92,3.111111111,🥧,1.7,6,Pies
8831,2.666666667,2.444444444,#2b4075,92,2.388888889,🎸,1.9,6,Garages
8832,3.277777778,2.944444444,#6388ad,92,3.0,👐,2.0,6,Jazz Hands
8833,2.555555556,2.166666667,#fffbab,92,2.222222222,🌞,1.6,6,Sunbeams
8834,2.5,2.666666667,#8c2a3e,92,3.444444444,🔥,2.3,6,Firefighters
8835,2.833333333,1.944444444,#178f55,92,3.166666667,🍬,2.1,6,Breath Mints
8836,2.277777778,2.555555556,#5c1c1c,92,2.888888889,🐅,2.8,6,Tigers
8837,2.055555556,2.666666667,#67556b,92,2.944444444,🕵,1.4,6,Spies
8838,1.888888889,1.888888889,#d15700,92,2.611111111,🍗,2.4,6,Wild Wings
8839,3.833333333,3.0,#593037,92,3.666666667,🦀,3.7,6,Crabs
8840,1.333333333,1.388888889,#64376e,93,2.388888889,🌮,1.6,6,Tacos
8841,3.0,2.055555556,#9141ba,93,2.722222222,🚤,1.7,6,Dale
8842,2.333333333,2.444444444,#f7d1ff,93,2.166666667,🌹,1.6,6,Flowers
8843,2.555555556,3.111111111,#ffd4d8,93,2.555555556,📱,2.4,6,Millennials
8844,2.555555556,2.888888889,#f5feff,93,2.444444444,🗣,2.5,6,Moist Talkers
8845,2.055555556,2.111111111,#ffce0a,93,3.166666667,👟,2.3,6,Shoe Thieves
8846,2.055555556,2.222222222,#bf0043,93,2.444444444,✨,1.5,6,Magic
8847,2.777777778,3.166666667,#8c8d8f,93,2.333333333,🥩,1.7,6,Steaks
8848,2.888888889,2.444444444,#780018,93,3.444444444,💋,2.8,6,Lovers
8849,1.944444444,1.666666667,#3ee652,93,3.111111111,🏝,1.4,6,Fridays
8850,2.222222222,2.555555556,#399d8f,93,3.111111111,🥧,1.7,6,Pies
8851,2.666666667,2.444444444,#2b4075,93,2.388888889,🎸,1.9,6,Garages
8852,3.277777778,2.944444444,#6388ad,93,3.0,👐,2.0,6,Jazz Hands
8853,2.555555556,2.166666667,#fffbab,93,2.222222222,🌞,1.6,6,Sunbeams
8854,2.5,2.666666667,#8c2a3e,93,3.444444444,🔥,2.3,6,Firefighters
8855,2.833333333,1.944444444,#178f55,93,3.166666667,🍬,2.1,6,Breath Mints
8856,2.277777778,2.555555556,#5c1c1c,93,2.888888889,🐅,2.8,6,Tigers
8857,2.055555556,2.666666667,#67556b,93,2.944444444,🕵,1.4,6,Spies
8858,1.888888889,1.888888889,#d15700,93,2.611111111,🍗,2.4,6,Wild Wings
8859,3.833333333,3.0,#593037,93,3.666666667,🦀,3.7,6,Crabs
8860,1.333333333,1.388888889,#64376e,94,2.388888889,🌮,1.6,6,Tacos
8861,3.0,2.055555556,#9141ba,94,2.722222222,🚤,1.7,6,Dale
8862,2.333333333,2.444444444,#f7d1ff,94,2.166666667,🌹,1.6,6,Flowers
8863,2.555555556,3.111111111,#ffd4d8,94,2.555555556,📱,2.4,6,Millennials
8864,2.555555556,2.888888889,#f5feff,94,2.444444444,🗣,2.5,6,Moist Talkers
8865,2.055555556,2.111111111,#ffce0a,94,3.166666667,👟,2.3,6,Shoe Thieves
8866,2.055555556,2.222222222,#bf0043,94,2.444444444,✨,1.5,6,Magic
8867,2.777777778,3.166666667,#8c8d8f,94,2.333333333,🥩,1.7,6,Steaks
8868,2.888888889,2.444444444,#780018,94,3.444444444,💋,2.8,6,Lovers
8869,1.944444444,1.666666667,#3ee652,94,3.111111111,🏝,1.4,6,Fridays
8870,2.222222222,2.555555556,#399d8f,94,3.111111111,🥧,1.7,6,Pies
8871,2.666666667,2.444444444,#2b4075,94,2.388888889,🎸,1.9,6,Garages
8872,3.277777778,2.944444444,#6388ad,94,3.0,👐,2.0,6,Jazz Hands
8873,2.555555556,2.166666667,#fffbab,94,2.222222222,🌞,1.6,6,Sunbeams
8874,2.5,2.666666667,#8c2a3e,94,3.444444444,🔥,2.3,6,Firefighters
8875,2.833333333,1.944444444,#178f55,94,3.166666667,🍬,2.1,6,Breath Mints
8876,2.277777778,2.555555556,#5c1c1c,94,2.888888889,🐅,2.8,6,Tigers
8877,2.055555556,2.666666667,#67556b,94,2.944444444,🕵,1.4,6,Spies
8878,1.888888889,1.888888889,#d15700,94,2.611111111,🍗,2.4,6,Wild Wings
8879,3.833333333,3.0,#593037,94,3.666666667,🦀,3.7,6,Crabs
8880,1.333333333,1.388888889,#64376e,95,2.388888889,🌮,1.6,6,Tacos
8881,3.0,2.055555556,#9141ba,95,2.722222222,🚤,1.7,6,Dale
8882,2.333333333,2.444444444,#f7d1ff,95,2.166666667,🌹,1.6,6,Flowers
8883,2.555555556,3.111111111,#ffd4d8,95,2.555555556,📱,2.4,6,Millennials
8884,2.555555556,2.888888889,#f5feff,95,2.444444444,🗣,2.5,6,Moist Talkers
8885,2.055555556,2.111111111,#ffce0a,95,3.166666667,👟,2.3,6,Shoe Thieves
8886,2.055555556,2.222222222,#bf0043,95,2.444444444,✨,1.5,6,Magic
8887,2.777777778,3.166666667,#8c8d8f,95,2.333333333,🥩,1.7,6,Steaks
8888,2.888888889,2.444444444,#780018,95,3.444444444,💋,2.8,6,Lovers
8889,1.944444444,1.666666667,#3ee652,95,3.111111111,🏝,1.4,6,Fridays
8890,2.222222222,2.555555556,#399d8f,95,3.111111111,🥧,1.7,6,Pies
8891,2.666666667,2.444444444,#2b4075,95,2.388888889,🎸,1.9,6,Garages
8892,3.277777778,2.944444444,#6388ad,95,3.0,👐,2.0,6,Jazz Hands
8893,2.555555556,2.166666667,#fffbab,95,2.222222222,🌞,1.6,6,Sunbeams
8894,2.5,2.666666667,#8c2a3e,95,3.444444444,🔥,2.3,6,Firefighters
8895,2.833333333,1.944444444,#178f55,95,3.166666667,🍬,2.1,6,Breath Mints
